trdar_cd,district_name,obs_count,avg_closure_rate,high_risk_pct,avg_store_count,avg_sales
3110574,서강대학교,1,2.0,1.0,2.0,15493636.0
3110119,마장지하차도,1,1.0,1.0,4.0,137916376.0
3130187,영진시장,1,0.5,1.0,3.0,167969760.0
3110046,버티고개,2,0.5,1.0,3.0,31517793.0
3130188,합정시장,2,0.5,0.5,2.0,25838246.0
3110629,송정역 4번,7,0.4929,0.4286,5.3,48654473.0
3110928,서초우방유쉘아파트,4,0.4583,0.75,2.5,2560021.0
3110111,대현산장미원,6,0.3056,0.5,2.8,74526274.0
3130085,용두시장,4,0.25,0.5,3.0,101886472.0
3110914,내방역 6번,9,0.2222,0.1111,3.1,16871842.0
3110445,덕산중학교,3,0.1667,0.3333,3.0,3219716.0
3110101,옥정중학교,6,0.1667,0.1667,2.0,10308302.0
3110669,화곡보람2차아파트,37,0.1622,0.2973,3.4,51298824.0
3110103,옥수터널,43,0.1589,0.1395,3.2,16609456.0
3110196,홍릉근린공원,12,0.1528,0.3333,2.5,310643241.0
3130199,신월3동 골목시장,85,0.1416,0.2,3.5,78445784.0
3130011,충신시장,5,0.14,0.6,9.0,61672210.0
3120118,마곡역(마곡),134,0.1346,0.6119,47.0,2392275538.0
3110841,중대부중,18,0.125,0.1667,4.5,45971238.0
3110879,신림현대아파트,134,0.1159,0.1791,3.6,230982570.0
3110935,한전아트센터,13,0.1154,0.2308,3.5,43051736.0
3130189,서교시장,48,0.1128,0.2708,3.4,483059400.0
3110913,방현초등학교(방배119안전센터),217,0.1055,0.1843,5.1,1805808623.0
3110379,KT&G 북부지사,80,0.104,0.1625,4.3,162206728.0
3110880,신림역 1번,63,0.1032,0.127,2.5,393488461.0
3110349,화계역 2번,56,0.1012,0.1964,2.8,60749378.0
3110931,삼성전자서울R&D(서울우면초등학교),28,0.1001,0.6429,11.3,543897093.0
3110361,삼양사거리역 1번,168,0.0994,0.2202,4.4,105228046.0
3130291,봉천제일종합시장,32,0.099,0.2188,2.6,47336090.0
3110889,봉천역 6번,65,0.0985,0.3538,5.1,92558949.0
3110796,한림대학교한강성심병원,35,0.0952,0.1143,2.8,527547387.0
3110454,선정중학교,264,0.0943,0.2159,5.3,173480392.0
3130192,동진시장,51,0.0922,0.1765,3.8,141852389.0
3110132,성수2가3동주민센터,114,0.0916,0.2632,6.4,124615245.0
3110818,신대방역 3번,53,0.0912,0.1321,3.0,122909469.0
3110363,송천동주민센터,71,0.0904,0.1127,2.3,50272541.0
3110070,용산세무서,15,0.0889,0.2,2.9,216310673.0
3110282,국민대학교앞,130,0.0887,0.2154,4.5,116230255.0
3110972,강남세브란스병원미래의학연구센터,91,0.0879,0.1209,1.7,91767141.0
3111090,강일동주민센터,505,0.0864,0.2277,5.4,309782524.0
3110359,수유시장옆,277,0.0864,0.1986,5.7,160252217.0
3110435,서울과학기술대,201,0.0857,0.2438,5.8,227132309.0
3110719,영서중학교,45,0.0852,0.1556,2.8,47142061.0
3110287,정릉3동주민센터,78,0.0848,0.0897,3.2,245387503.0
3110413,누원고등학교,85,0.0835,0.1412,3.6,172946527.0
3130077,조양시장,6,0.0833,0.1667,3.0,65850886.0
3110648,양천향교역 7번,311,0.0833,0.3601,10.0,1098684236.0
3120135,양평역,140,0.083,0.2357,6.4,361316961.0
3110795,도림초등학교,56,0.0824,0.1607,3.3,63555670.0
3110193,고려대역 4번,70,0.0819,0.2286,7.7,261029937.0
3110160,광진경찰서,54,0.0818,0.1296,2.8,76789550.0
3110906,서문여고,60,0.0803,0.2,4.0,94637599.0
3110965,언주역 6번,240,0.0801,0.2208,5.9,94190193.0
3110426,상계2동주민센터,385,0.08,0.3247,8.8,131138672.0
3110276,신내IC북측,17,0.0784,0.1765,3.1,150229649.0
3110285,홍대부중,184,0.0775,0.1576,4.4,156355032.0
3130108,태능엔터피아(태릉시장),49,0.0772,0.1429,3.6,69602080.0
3130232,독산동 맛나는거리상점가(독산동 맛나는거리),197,0.0771,0.264,8.2,570713236.0
3130151,신도봉시장,60,0.0767,0.1667,3.7,302618048.0
3110945,본마을노인복지센터(서초구립내곡도서관),24,0.0764,0.125,2.8,60691119.0
3110284,정릉북한산국립공원입구,22,0.0758,0.1818,3.3,134011228.0
3110354,삼각산119안전센터,110,0.0754,0.2091,4.7,244281914.0
3130107,중랑동부시장(중랑교종합상가),79,0.0745,0.1899,8.6,164975199.0
3110266,면목동우체국,398,0.0744,0.201,5.6,109559169.0
3110967,역삼역 8번,261,0.0744,0.1801,4.0,152986980.0
3110534,경기대학교,56,0.0732,0.1429,3.4,42331161.0
3110168,대원고등학교,200,0.0731,0.21,5.2,156087707.0
3110901,인헌고등학교(인헌중학교),272,0.0731,0.2096,4.9,250907443.0
3110716,구로나눔길,264,0.0728,0.2197,7.4,341715246.0
3110514,서대문우체국,113,0.0728,0.177,3.2,85312784.0
3111000,대왕초등학교(세곡동사거리서남측),115,0.0726,0.1826,5.1,292069681.0
3110183,한국의류시험연구원,97,0.0726,0.268,8.8,217979455.0
3110201,전농119안전센터,34,0.0725,0.2059,4.9,188690589.0
3110224,외대앞역 2번,128,0.0725,0.2188,6.6,296098890.0
3110580,양원초등학교,103,0.0723,0.1262,4.1,83427199.0
3110812,신길6동주민센터,250,0.0722,0.156,5.8,616278116.0
3110173,구남초등학교,165,0.0718,0.1697,4.2,166979521.0
3110573,신촌역 6번,72,0.0718,0.1389,2.8,61000994.0
3110148,어린이대공원역 3번,177,0.0717,0.2429,7.2,227663200.0
3111087,고덕중학교(고덕2동주민센터),247,0.0717,0.2024,4.2,187236399.0
3130285,서원동상점가,612,0.0716,0.3382,14.2,1113443123.0
3110424,상계초등학교,414,0.0716,0.2633,7.1,492039478.0
3111018,풍납초등학교(풍납백제문화공원),7,0.0714,0.1429,3.0,6868108.0
3110999,윗방죽마을공원,255,0.0714,0.1961,3.9,319825444.0
3110961,언주역 3번,229,0.0713,0.2445,6.1,421093055.0
3110706,그라운드 고척,515,0.071,0.2563,6.1,398710829.0
3111058,성내중학교,129,0.0709,0.155,3.5,74661406.0
3110639,신방화역 8번,181,0.0708,0.2155,5.3,141445649.0
3110709,구로119안전센터,194,0.0705,0.232,6.5,126994123.0
3110257,상봉역 7번,137,0.0703,0.219,6.4,47373804.0
3110688,오류지구대,102,0.0702,0.1961,5.5,221841631.0
3130163,응암오거리상점가,472,0.07,0.2691,9.6,607078137.0
3110868,남부초등학교,161,0.0698,0.2298,7.1,179369245.0
3110724,금천구립가산도서관,111,0.0691,0.2432,4.6,198337653.0
3110270,혜원여고,159,0.0691,0.1887,4.2,166211254.0
3110751,난곡중학교,208,0.069,0.2356,5.7,137228137.0
3110883,은천초등학교(은천교앞),574,0.069,0.2282,6.0,348590519.0
3110037,신설동역 12번,178,0.069,0.2191,6.6,86064805.0
3110250,화랑대역 7번,126,0.0689,0.1508,4.3,141304288.0
3110121,한양대역 4번,62,0.0686,0.2258,4.9,231509161.0
3110178,장로회신학대학교,152,0.0685,0.1645,5.4,72612258.0
3110378,송중동주민센터,307,0.0684,0.1629,4.4,146099837.0
3110045,동대문역사문화공원역 5번,237,0.0684,0.1772,6.9,437814617.0
3110092,NH농협은행 보광동지점,301,0.0681,0.1595,5.1,168158958.0
3110013,체부동홍종문가옥,23,0.0681,0.1304,4.6,26729530.0
3110023,서울대병원,77,0.068,0.2208,5.2,356607194.0
3110652,양천향교역 2번,141,0.0675,0.2057,6.3,279441775.0
3110592,서울금융고등학교,46,0.0674,0.2391,5.8,204452321.0
3110432,대진고등학교,267,0.0673,0.1685,5.1,183204281.0
3110686,수궁동주민센터,457,0.067,0.2013,4.8,178302960.0
3111043,마천공원,81,0.0669,0.0864,2.8,114436641.0
3110427,노원 을지대학교병원,15,0.0667,0.1333,3.0,20881386.0
3110900,낙성대역 1번(관악구민 종합체육센터),416,0.0667,0.2043,5.7,213653866.0
3111014,송파나루역 2번,231,0.0667,0.2554,7.9,769447324.0
3110452,새절역 3번,355,0.0666,0.1915,5.5,126272969.0
3130175,신촌 상인회(신촌상점가),149,0.0662,0.1208,3.0,348961900.0
3111001,아래방죽마을공원(율현초등학교),99,0.0662,0.1616,3.4,97166834.0
3130153,창동역상점가,413,0.0659,0.2712,8.4,686322970.0
3110815,공군호텔,526,0.0657,0.2072,6.4,498604667.0
3110674,강서구청가양동별관,183,0.0657,0.1093,3.3,250078817.0
3110458,선일여고,586,0.0655,0.2133,6.4,119200982.0
3110887,서울산업정보학교(서울삼성초등학교),46,0.0652,0.1522,3.0,10516720.0
3110655,발산역 5번,405,0.0652,0.1975,5.8,292017240.0
3110840,중앙대학교,355,0.0651,0.2789,8.7,566235809.0
3120115,김포공항역(김포공항),92,0.065,0.3587,53.7,399075485.0
3110520,경의중앙 신촌역,216,0.065,0.2083,4.7,283309020.0
3111063,강동구립 천호도서관,254,0.0647,0.2638,8.2,157106254.0
3110937,방아다리근린공원(횃불트리니티신학대학원대학교),85,0.0647,0.0824,2.3,420801471.0
3110442,화랑대철도공원,167,0.0647,0.0898,3.9,86195434.0
3110244,중화역 4번,411,0.0647,0.2165,6.5,594718770.0
3110401,도봉구민회관,112,0.0644,0.1339,3.7,319169295.0
3110242,면목5동주민센터,280,0.0644,0.1357,4.3,74161314.0
3110871,신원동주민센터,399,0.0642,0.218,6.3,254968464.0
3110374,송중초등학교,495,0.0642,0.2141,6.4,139406329.0
3110924,반포4동주민센터(몽마르뜨공원),118,0.0641,0.1525,3.4,234460363.0
3110663,우장산롯데캐슬아파트앞,182,0.0641,0.1978,5.7,317738891.0
3111010,석촌역 7번,579,0.064,0.3074,10.8,433462624.0
3110337,아카데미하우스,85,0.0639,0.4,10.4,664681306.0
3110691,개봉중학교,356,0.0638,0.1742,5.5,227676427.0
3110069,숙대입구,750,0.0636,0.2973,10.3,570672223.0
3110598,신월문화체육센터,587,0.0636,0.2147,6.1,202736825.0
3110307,길음역 7번,150,0.0635,0.2467,7.7,116968374.0
3110816,대방역 6번,96,0.0635,0.1458,4.4,216875074.0
3130031,청계천공구상가,157,0.0634,0.2229,11.3,1108481338.0
3120241,거여역,800,0.0632,0.2013,8.7,750338964.0
3110617,등촌역 4번,152,0.0631,0.125,5.0,39206062.0
3110090,한국폴리텍대학서울정수캠퍼스,268,0.0631,0.1269,4.4,120936409.0
3110021,성균관대학교,266,0.063,0.2519,8.3,213845591.0
3110357,가오리역 1번,265,0.0626,0.1698,5.0,133210265.0
3110235,세화어린이공원,8,0.0625,0.125,3.0,2140833.0
3110108,성동구립금호도서관,8,0.0625,0.125,2.6,282875965.0
3110313,안암역 3번,528,0.0623,0.3011,9.9,529125315.0
3110450,시립서북병원,645,0.0621,0.2636,8.2,217810371.0
3110172,광진초등학교,212,0.062,0.2028,6.1,186464740.0
3110537,충정로현대아파트,77,0.062,0.3247,11.2,484412723.0
3110863,난우초등학교,472,0.0619,0.1949,6.2,187149914.0
3111028,문현중학교(장지역 1번),433,0.0619,0.1755,5.4,384323033.0
3110603,지향초등학교,154,0.0617,0.2208,5.7,383709450.0
3110418,광운대학교 남단,198,0.0617,0.1061,3.8,82288952.0
3110428,상계5동주민센터,583,0.0617,0.2933,11.0,300904644.0
3110032,수족관거리,51,0.0616,0.2549,5.6,115365940.0
3110556,절두산순교성지,23,0.0616,0.1739,3.3,31980468.0
3130142,강북북부시장,23,0.0616,0.1739,3.6,49346675.0
3130218,신월중앙시장,27,0.0615,0.4815,11.1,869591454.0
3110839,숭실대입구역 4번,428,0.0615,0.2593,6.8,301878201.0
3110742,KT금천빌딩(금천구시설관리공단),312,0.0615,0.1538,4.6,158492252.0
3110576,대흥역 3번,430,0.0613,0.2488,8.8,516729378.0
3110214,경희대후문,177,0.0612,0.1525,5.9,162039232.0
3130256,신동시장,60,0.0611,0.1333,4.5,97575626.0
3110784,신대림초등학교,86,0.061,0.1279,3.3,39030336.0
3111088,고덕동성당,228,0.0609,0.1974,7.2,350463646.0
3110153,중곡1동주민센터,61,0.0609,0.1475,4.3,57574446.0
3111066,암사동성당(효정하나플러스아파트),334,0.0608,0.2695,7.9,131594988.0
3110884,봉천역 4번(봉천110안전센터),221,0.0608,0.2127,8.0,229451862.0
3130318,로데오거리상점가,705,0.0607,0.2922,13.2,1188925357.0
3110409,창동역 2번,511,0.0606,0.2485,8.4,202523296.0
3110462,갈현건영아파트,123,0.0606,0.1626,5.3,158068288.0
3120119,발산역(마곡),932,0.0605,0.5751,40.9,1652279807.0
3130069,"한양대앞상점가(한양시장, 왕십리맛골목)",377,0.0604,0.2679,10.7,871209142.0
3110799,영등포본동주민센터,29,0.0603,0.1724,3.3,77297400.0
3110300,삼선동주민센터,328,0.0603,0.2805,10.0,249700822.0
3120078,미아사거리역,691,0.0602,0.3227,18.3,1624183097.0
3110303,성신여대입구역 1번,284,0.0601,0.2254,6.5,179792476.0
3130262,상도도깨비 골목형상점가,144,0.06,0.125,3.6,157030396.0
3120089,구파발역,360,0.0599,0.3556,11.9,462642682.0
3110370,도봉세무서,264,0.0599,0.1629,5.9,288478979.0
3110464,연신내역 5번,347,0.0598,0.2305,7.9,280699346.0
3110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",512,0.0598,0.3223,10.3,456261236.0
3110771,대림역 11번,51,0.0597,0.1961,4.5,17144825.0
3110125,사근동살곶이상점가,283,0.0597,0.1873,4.9,226335473.0
3110672,백석중학교,79,0.0597,0.2025,5.3,22188450.0
3110175,푸른동산공원,198,0.0595,0.2626,7.2,108689683.0
3110631,방화초등학교,164,0.0595,0.1402,4.2,164564988.0
3110203,떡전교사거리,141,0.0595,0.1915,6.5,130397215.0
3110645,우장산역 4번,732,0.0594,0.2268,9.0,443053447.0
3110786,당산역 8번,41,0.0594,0.1951,4.8,264154191.0
3110891,구암초등학교,205,0.0593,0.239,8.2,154041223.0
3110448,상신초등학교입구,93,0.0593,0.1505,4.5,347188888.0
3110267,망우역 2번,414,0.0592,0.2222,7.7,185424658.0
3110985,청담근린공원,62,0.0591,0.0806,3.0,88581380.0
3130135,수유중앙골목시장(수유중앙시장),279,0.0591,0.2151,6.9,184821461.0
3111023,문정역 1번,231,0.059,0.2424,6.1,372346512.0
3110690,오류2동버들시장,807,0.0589,0.2292,8.7,293015787.0
3111080,굽은다리역 3번,358,0.0589,0.2598,8.6,160046275.0
3110593,신월3동주민센터,523,0.0588,0.2141,7.4,255684466.0
3110881,구립대학경로당(관악산샘말공원),587,0.0587,0.3935,15.5,517579278.0
3111083,GS강동자이아파트,413,0.0587,0.1574,6.2,165738510.0
3130136,수유재래시장,47,0.0587,0.1915,4.7,421176278.0
3110748,백산초등학교,267,0.0587,0.1348,3.9,269342202.0
3110704,고척중학교,27,0.0586,0.1481,2.9,537868124.0
3110721,가리봉파출소,185,0.0585,0.1243,5.3,89884011.0
3111016,송파역 2번,203,0.0584,0.1724,4.3,67238979.0
3110230,장안현대홈타운1차아파트,280,0.0584,0.2143,6.2,388696376.0
3110528,서울여자간호대학교,261,0.0582,0.1877,5.5,297228606.0
3130126,새석관시장,30,0.0581,0.2,7.1,34006625.0
3120064,경희대학교(경희대),536,0.058,0.3657,13.8,965636514.0
3110989,대치동아우편취급국,216,0.0579,0.2222,6.5,212275443.0
3130143,방천골목시장,219,0.0578,0.1735,4.7,188432495.0
3110029,동대문역 1번,256,0.0578,0.1992,6.4,280994752.0
3110391,샘말어린이공원,163,0.0578,0.1902,5.4,161508321.0
3110656,까치산역 3번,534,0.0577,0.3165,14.1,695315293.0
3110895,샤로수길,652,0.0577,0.3696,16.2,634481649.0
3130266,만양로상점가,68,0.0577,0.2206,8.1,793403775.0
3110292,정릉역 2번,48,0.0576,0.1667,4.6,391277113.0
3110441,영신여고,378,0.0576,0.2222,6.6,311706909.0
3110986,삼성중앙역 7번,44,0.0576,0.1364,4.2,35561073.0
3110261,사가정역 4번,395,0.0576,0.1975,5.4,118840159.0
3120127,구로구청,561,0.0575,0.205,8.3,832029009.0
3110135,성동세무서,141,0.0575,0.156,5.2,236992154.0
3110991,삼성중앙역 5번,91,0.0574,0.1648,4.7,2687840822.0
3110170,동대부여고,454,0.0574,0.1916,6.5,106931456.0
3110553,가좌역 2번,283,0.0574,0.159,5.5,130418329.0
3110561,상수역 4번,220,0.0573,0.2727,8.9,367181332.0
3110475,백련산해모로아파트,294,0.0573,0.1973,5.1,116994383.0
3110466,구산역 2번,137,0.0572,0.292,9.7,173223464.0
3110150,중곡1동 마을마당,215,0.0571,0.2372,9.7,251575173.0
3110865,남강고등학교(남강중학교),772,0.0569,0.1788,6.7,420387351.0
3110823,신대방삼거리역 3번,174,0.0569,0.1437,4.1,112138158.0
3130326,고덕 골목형상점가,301,0.0569,0.1495,4.9,1005654463.0
3110503,명지대학교교회,583,0.0568,0.2642,8.3,241309830.0
3111017,송파나루역 3번,78,0.0568,0.1538,3.4,54983366.0
3130203,서서울 골목형상점가,326,0.0568,0.1933,5.4,311830877.0
3120105,상수역(홍대),590,0.0568,0.4729,20.9,596312893.0
3110106,금북초등학교,93,0.0568,0.129,3.6,187988265.0
3110667,가양역 10번,500,0.0568,0.174,5.3,442878819.0
3120122,강서구청,1046,0.0567,0.3298,14.5,701430704.0
3111086,한영중고,455,0.0567,0.233,9.3,241238266.0
3120153,노량진역(노량진),1008,0.0567,0.3621,42.6,25042450508.0
3110372,강북중학교,336,0.0567,0.1577,5.2,198668446.0
3110635,공항시장역 3번,176,0.0566,0.1534,6.5,184556430.0
3130271,남성역골목시장,569,0.0566,0.1547,5.4,599104698.0
3110438,경춘선숲길 우측,717,0.0564,0.2259,7.2,455641253.0
3110888,청룡동주민센터,257,0.0564,0.1479,4.7,206818638.0
3110882,신성초등학교,425,0.0563,0.2094,7.4,245198484.0
3110077,삼광초등학교,139,0.0563,0.1799,5.1,196816952.0
3120199,경복아파트교차로,365,0.0562,0.2466,9.6,859618825.0
3130119,정릉아리랑시장,101,0.0562,0.1683,5.4,104363125.0
3110760,선유도역 6번,244,0.0561,0.2254,6.9,541968639.0
3110163,성자초등학교,433,0.0561,0.2009,5.5,190171056.0
3110637,송정역 2번,99,0.0561,0.202,4.8,180885620.0
3110775,대동초등학교,205,0.056,0.2878,7.5,200266424.0
3130098,회기시장,316,0.056,0.25,6.6,167015059.0
3110684,서울공연예술고등학교,178,0.056,0.1573,4.0,100480617.0
3130306,강남언주로,215,0.0559,0.293,11.5,586584522.0
3110594,신월중학교,235,0.0559,0.1745,4.6,95315701.0
3110545,마포구청역 1번,333,0.0559,0.2162,5.6,378161028.0
3110651,화원중학교,484,0.0558,0.1942,6.0,344542699.0
3110421,석계역 1번,474,0.0557,0.1983,7.3,405984901.0
3110465,연신내역 7번,489,0.0557,0.2127,7.1,229444818.0
3110124,뚝섬역교차로,121,0.0557,0.2397,8.0,721520162.0
3110033,창신역 4번,128,0.0556,0.1328,5.4,132536117.0
3110501,연희어린이공원,45,0.0556,0.0667,2.5,252705337.0
3110952,논현목련공원,12,0.0556,0.4167,9.3,46398053.0
3120247,굽은다리역,704,0.0556,0.2443,9.3,637414171.0
3130243,도림시장,6,0.0556,0.1667,3.2,41366534.0
3110222,회기역 2번,27,0.0556,0.1852,4.3,33000000.0
3130231,독산동 우시장,105,0.0555,0.4857,59.9,44231247351.0
3110317,종암중학교,166,0.0554,0.1446,6.7,353459426.0
3120053,건대입구역(건대),979,0.0553,0.4842,35.6,2154867996.0
3111029,오금역 4번,131,0.0553,0.145,4.6,344763167.0
3110886,관악해태어린이공원,214,0.0552,0.215,7.5,257362384.0
3110402,도봉구 정병원,249,0.0551,0.1928,7.3,248463523.0
3110862,난곡초등학교(난곡동벽화마을),189,0.0551,0.1534,5.3,210768669.0
3120074,안암역,402,0.0551,0.1915,6.1,568909394.0
3110666,KC대학교,56,0.0551,0.1429,3.8,1639421468.0
3110849,이수역 10번,211,0.0551,0.1991,7.6,149388268.0
3110399,창2동주민센터,501,0.0549,0.1836,7.4,248621638.0
3110934,우면주공아파트,338,0.0549,0.1864,6.5,184173211.0
3110779,대림갑을명가아파트,34,0.0549,0.1765,3.5,58118062.0
3110408,가인초등학교,249,0.0549,0.1526,4.5,276003540.0
3110312,안암역 2번,266,0.0548,0.2707,9.0,657629591.0
3110180,광진정보도서관,385,0.0548,0.1844,7.9,572259658.0
3110218,답십리사거리,402,0.0548,0.209,7.1,412204515.0
3110662,까치산역 1번,605,0.0548,0.2331,8.5,172590610.0
3110756,문래중학교,101,0.0548,0.1782,5.7,183882495.0
3130191,홍대 걷고싶은 거리,691,0.0547,0.3835,16.3,1219987091.0
3130100,답십리시장,327,0.0545,0.1651,5.7,280714705.0
3130062,보광시장,81,0.0545,0.1358,3.4,555894842.0
3110750,시흥4동주민센터(서울신흥초등학교),378,0.0545,0.1825,6.0,275814100.0
3110105,금동어린이공원,243,0.0545,0.177,6.2,150804207.0
3130241,선유도역 골목형상점가,360,0.0545,0.2611,8.1,642984520.0
3120075,월곡역,693,0.0545,0.2626,8.2,533726657.0
3120019,경찰청앞교차로,201,0.0544,0.1493,4.4,416990128.0
3130103,이경시장,51,0.0543,0.0588,5.2,144792932.0
3110956,언주역 8번,62,0.0543,0.0968,4.2,104385420.0
3111084,길동신동아아파트,56,0.0542,0.0893,3.7,78588762.0
3110792,영등포역 2번,441,0.0542,0.2109,6.5,299441896.0
3110376,수송초등학교,645,0.0541,0.2434,8.5,262371618.0
3130179,"이화여대 3,5,7길 상점가",652,0.054,0.365,15.1,561545809.0
3120230,송파사거리(송파역),804,0.054,0.2736,9.9,619303587.0
3130106,중랑동부시장,649,0.054,0.2311,8.3,483609906.0
3110892,관악구 중앙길,763,0.054,0.2595,10.1,505532542.0
3110054,청구역 3번,293,0.0539,0.2287,10.7,617762077.0
3110200,동대문경찰서,38,0.0539,0.2105,4.1,139093140.0
3110165,국립정신건강센터,378,0.0539,0.1825,6.0,248917343.0
3110650,우장산힐스테이트,117,0.0539,0.2906,7.4,248548598.0
3130154,상계주공1단지(가)상가,155,0.0539,0.129,4.3,75678318.0
3130048,동평화시장,133,0.0538,0.3459,165.4,2486012824.0
3110220,외대앞역 1번,662,0.0536,0.2508,9.2,419858892.0
3110793,대림썬프라자,61,0.0536,0.1148,4.7,125723210.0
3110043,충무초등학교,240,0.0536,0.1583,5.8,226777918.0
3110246,월드순복음교회,205,0.0536,0.2049,7.0,282218196.0
3110346,4.19민주묘지역 2번,172,0.0536,0.2035,6.5,351474750.0
3110588,한겨레신문사,166,0.0535,0.1747,4.6,122265922.0
3110733,금천어울림복지센터,39,0.0534,0.1538,2.5,313140739.0
3110608,신월2동주민센터,338,0.0534,0.1775,6.8,137679531.0
3110876,서원동주민센터(신관중학교),155,0.0533,0.1484,4.5,150803723.0
3110499,연가초등학교,246,0.0532,0.1667,5.9,71309901.0
3110400,도봉구보건소,437,0.0531,0.2426,7.9,320564701.0
3110263,면목역 1번,229,0.0531,0.2096,5.8,209889418.0
3110213,청량초등학교,71,0.0531,0.169,4.6,57165206.0
3110601,신월1동우편취급국,429,0.0531,0.2448,8.3,270211755.0
3110853,KT구로지사,153,0.0531,0.1699,5.1,335781359.0
3110295,정릉우체국,406,0.0531,0.1256,4.4,279200360.0
3111025,경찰병원역 3번,168,0.053,0.1429,5.2,110931492.0
3110754,삼성산자연공원(서울금천초등학교),367,0.0529,0.1662,5.6,236686271.0
3110511,연희초등학교,238,0.0529,0.1555,4.0,206230771.0
3110212,답십리초등학교,431,0.0529,0.2111,7.2,213462227.0
3110368,송천초등학교,320,0.0529,0.1844,6.5,60177284.0
3110828,노량진역 6번,423,0.0529,0.2577,10.4,140592496.0
3110364,미아역 8번,339,0.0528,0.2006,6.7,205901604.0
3130060,신흥시장,103,0.0528,0.2427,7.9,181433241.0
3110736,독산119안전센터,337,0.0528,0.2374,8.6,324234275.0
3110605,목동센트럴아이파크앞,159,0.0528,0.1761,6.7,238693743.0
3110038,경향신문사,135,0.0526,0.1481,3.8,543003755.0
3110555,홍익지구대,59,0.0525,0.2034,6.9,449620633.0
3120228,석촌역(석촌호수),1036,0.0525,0.3108,14.7,876010537.0
3120005,삼청동,399,0.0524,0.3033,16.9,1124861158.0
3110657,양천향교역 5번,456,0.0524,0.2149,8.3,737059384.0
3110766,대림역 5번,331,0.0523,0.2538,8.0,222964362.0
3110727,독산역 1번 출입구,99,0.0523,0.1515,3.9,161040416.0
3110191,고려대역 6번,279,0.0523,0.2473,7.7,232095433.0
3120219,은마아파트,893,0.0522,0.2822,20.1,3192916682.0
3110836,상도역 5번,751,0.0522,0.2051,7.5,659703429.0
3110525,홍은종합사회복지관,214,0.052,0.1822,7.1,158271639.0
3110252,장안제일시장,337,0.052,0.1573,6.9,482514622.0
3120244,암사역,816,0.052,0.2328,9.4,881303041.0
3110885,영락고등학교,475,0.0519,0.1874,5.6,149785251.0
3110582,이대역 5번,374,0.0519,0.1604,5.6,190153000.0
3110861,관악구신사동주민센터,744,0.0518,0.2419,9.8,469195944.0
3110640,방화역 1번,295,0.0518,0.1627,5.2,362757232.0
3110560,마포FM,161,0.0518,0.1988,5.8,951181102.0
3130162,증산골목시장,66,0.0518,0.1364,3.6,28976790.0
3110809,장훈고등학교,144,0.0518,0.1667,4.3,403531345.0
3110144,어린이대공원역 4번,152,0.0517,0.1842,4.6,127160024.0
3130015,창신골목시장,346,0.0517,0.1936,7.6,368164207.0
3130294,관악중부시장,496,0.0517,0.1815,5.5,422536696.0
3110155,광진구청,183,0.0516,0.1858,5.9,207192745.0
3120054,어린이대공원역,967,0.0516,0.3061,11.3,547375656.0
3120246,길동역,1034,0.0516,0.3752,17.6,1261782873.0
3130129,장미원골목시장,305,0.0514,0.1803,5.7,261209722.0
3130216,화곡중앙시장,440,0.0513,0.1659,5.3,393467756.0
3110002,독립문역 1번,171,0.0513,0.152,4.5,661402882.0
3110367,강북구청,252,0.0513,0.2103,7.7,260400777.0
3110473,구산역 1번,579,0.0513,0.2366,7.5,248876284.0
3110416,노원초등학교,479,0.0513,0.1482,4.8,369782887.0
3130118,정릉골 골목형상점가,177,0.0513,0.1808,5.2,120439952.0
3110791,신풍역 3번,120,0.0512,0.1583,4.1,299563772.0
3130109,묵1동도깨비시장,180,0.0512,0.1944,6.2,300980530.0
3130235,대명여울빛거리시장(대명시장),568,0.0512,0.2377,10.0,948144110.0
3110668,화곡2동주민센터,655,0.051,0.2183,8.8,215560030.0
3110221,의릉,104,0.051,0.2019,6.2,172286519.0
3110026,종로5가역 4번,49,0.051,0.0408,3.2,43329564.0
3110966,논현2동주민센터,387,0.0509,0.2868,10.0,267874454.0
3110968,강남구청역 2번,83,0.0509,0.1807,4.2,273299184.0
3110832,노량진초등학교,153,0.0509,0.1699,6.7,189472691.0
3130157,상계중앙시장,473,0.0508,0.2156,7.4,464794703.0
3111072,굽은다리역 1번(십자성마을),440,0.0508,0.1909,6.2,446683891.0
3110223,군자초등학교,46,0.0507,0.1304,3.0,115647102.0
3110455,역촌노인복지관,568,0.0507,0.2113,6.9,189996731.0
3110562,연트럴파크(연남동주민센터),304,0.0507,0.3191,13.7,239950943.0
3130117,정릉시장,689,0.0507,0.1742,6.1,410372647.0
3120096,"이화여대(이대역, 이대)",795,0.0507,0.3031,12.3,720054159.0
3130139,강북종합전통시장(강북종합골목시장),549,0.0507,0.2914,11.5,454418938.0
3110649,우장산역 1번,393,0.0506,0.2061,7.1,470720170.0
3110971,선정릉역 4번,225,0.0506,0.2044,5.8,400317481.0
3110620,목동보건지소,809,0.0506,0.2126,8.1,224425238.0
3110615,신서초등학교,300,0.0505,0.19,6.9,367177278.0
3110269,용마문화복지센터,177,0.0505,0.1582,5.4,212030999.0
3110102,옥수역 6번,364,0.0504,0.1703,6.0,203692703.0
3120211,도성초등학교,627,0.0503,0.2727,11.9,1020102549.0
3110729,가산동우체국,374,0.0503,0.2326,7.7,285680170.0
